genre,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
dance and electronica,-36.664,139.989,7,0,1,23.77098,15.56176712,-6.183794521,84.0139589,37.85330137,91.02783562,-13.31343836,4.576520548,30.28108219,-40.61353425,9.614890411,-10.88024658,-4.934972603,15.38865097,4328.478272,1486.193914,2600.676503,1084.563035,958.6216383,1017.494292,1691.114555,675.7089358,537.774221,478.507911,225.2029001
dance and electronica,-15.15,240.17,4,7,1,350.04036,36.18898528,-9.376607781,-18.16346215,29.37466667,-0.127095689,-14.23702156,9.505552576,1.161528917,0.472969506,14.60113091,-1.555088854,-5.77140694,41.01144763,2972.569657,1357.284992,1503.401998,599.3518577,1248.050147,254.8049108,595.2643177,168.5715285,239.7852348,305.0679444,159.0648891
dance and electronica,-8.741,124.618,4,6,0,231.26159,44.05054799,97.61569811,-6.671394586,17.05747908,-21.64907219,-4.588668581,-0.722361772,-3.761092699,1.072684167,9.033966366,3.688296965,1.947539787,47.89162407,933.2568397,1580.173584,844.2582631,838.3977773,934.370366,504.7513786,288.6453044,222.2400546,186.7524942,275.0674225,231.1752007
dance and electronica,-5.401,153.052,5,6,1,306.15465,49.82442715,73.25538902,16.9837643,0.225898551,-22.72744928,-6.055724638,3.590614798,4.286142639,7.655136537,3.381138063,1.657513349,8.426617849,11.32920108,1276.063863,1818.926687,865.0531895,373.5026054,643.6941513,515.5948161,287.8227861,220.995338,147.3340438,284.8712487,175.3080742
dance and electronica,-8.312,86.836,4,11,0,209.68444,47.59207133,102.4020159,1.265155878,-19.63694716,-5.486437252,-27.25437781,-3.898927345,11.3666856,8.422400264,13.35959577,-5.400113606,8.703330251,18.91643426,684.1299354,711.512952,856.9683603,489.6040411,225.3277822,238.2908904,262.3782544,142.1663469,143.251235,98.79404086,148.4322602
dance and electronica,-26.353,64.054,3,7,0,340.92363,27.75852793,-225.1906449,10.32025798,-18.01335638,43.08503059,-41.13930718,43.44285904,18.10491489,-29.21398936,-3.495118351,-5.627603723,-27.10968617,35.70569921,6799.68865,3793.919906,1518.011747,4497.829475,368.8017302,2815.675327,534.7718078,2308.955792,328.7067742,238.003902,1186.151474
dance and electronica,-8.278,172.986,4,5,1,321.802,42.90329984,56.74996211,-43.25282208,25.35613427,8.059792422,-8.070114498,-1.503808896,10.11576771,1.917943987,3.475242175,11.0481285,-4.466341021,40.24991033,1842.445603,2589.660173,1525.319308,807.1213449,1216.325331,614.6634084,704.1156438,268.1393975,224.6050546,350.015055,201.361788
dance and electronica,-13.372,115.976,5,10,0,369.42322,38.51159608,-1.298224346,-63.0497007,11.38063028,19.63462072,-23.35639789,-16.9650996,-2.957056338,14.97467907,12.22317857,10.70998994,-4.456942656,10.62313855,1873.156035,2356.468706,1880.821256,1317.1271,1204.621348,623.1254822,453.6266237,378.2330873,186.6465731,232.691021,411.1844191
dance and electronica,-6.295,173.014,4,4,0,453.98159,46.86388287,50.59835875,37.507548,27.2745526,16.61090767,-14.96096555,19.22117455,-4.301790078,-8.538078548,0.396032154,10.32615664,4.107731741,13.99932072,1820.065397,3072.210096,801.6392592,898.139023,989.1429427,1202.293972,377.5563161,451.8688543,366.3654586,232.0752548,295.2140054
dance and electronica,-6.593,109.597,4,11,1,173.40036,47.70683957,109.5635383,-43.51809269,-26.69681105,15.49801426,-21.89339037,-19.65977362,23.44639394,10.25832977,32.05812299,-8.925370766,10.69486453,21.42824573,2385.120314,1347.003881,1334.068974,936.2225678,619.8736192,684.3207551,752.0479924,487.0692927,412.0256914,209.582648,183.1540816
dance and electronica,-9.132,94.726,4,11,0,192.36526,32.40809875,-52.77442947,-105.5527618,-10.71777429,33.66636677,52.15816458,-1.049532915,2.047263323,29.68899843,-1.331057994,-32.50824765,3.595242947,40.95007046,8576.664005,3362.518136,8910.068083,2125.251832,6117.986406,693.9243045,2413.327128,566.4020721,1644.018044,1686.461921,149.2763052
dance and electronica,-16.798,112.412,4,7,0,206.00118,35.30176739,-51.77669565,25.50163913,-6.58068913,-17.34677826,-24.76645435,1.66783913,0.87096087,7.339306522,1.278528261,1.951365217,10.51094348,38.64294987,6305.8175,2297.739244,1029.267318,990.4324282,439.1125532,894.9343661,328.5288338,990.1631946,225.2168672,177.0941562,278.0145974
dance and electronica,-16.244,107.003,4,5,0,419.60444,32.88726875,-75.3130666,-47.26175314,12.28801211,31.73865673,-22.82298882,5.50695156,14.88246297,0.188982301,3.002101071,2.736737308,-6.07755007,58.76049426,6495.575848,2490.639863,1678.373615,1161.820166,1119.23146,529.7373411,418.7414603,461.4393445,234.3615659,248.8488698,340.7719455
dance and electronica,-19.246,93.056,4,1,1,680.64608,34.94338941,3.192073341,62.61434983,6.731351572,33.75103667,-31.88319732,34.76005413,8.021638533,14.9518766,5.994128638,-1.510472061,13.7392142,25.01213448,11701.48196,3776.497943,1148.537649,1588.234311,279.4492523,1461.82964,410.3815072,1098.933603,279.8091546,170.5126392,1174.598145
dance and electronica,-20.575,95.002,4,1,1,850.52036,32.40725215,-51.16391013,37.63474785,13.90787114,-13.86334937,-13.18482759,10.98086405,-2.861897975,6.366241266,-3.682708354,1.685437975,2.665372911,21.3580444,2652.061162,1699.76007,804.2453216,616.923213,642.6899444,548.2239888,536.888196,365.6832012,304.3977966,168.919003,436.9507087
dance and electronica,-17.605,119.154,7,1,1,349.72689,33.79142292,-102.7585811,-7.587501014,-16.65422008,-64.7604503,-15.09406998,10.51012677,0.79289858,-10.75111968,-4.272850913,-3.024224138,-4.560712982,39.51940555,3800.519494,4720.871312,2952.400279,1761.714111,1198.88081,550.5845914,630.3362227,517.1882665,353.5506393,380.7839213,362.5112782
dance and electronica,-28.288,107.848,4,10,0,279.30077,24.21316777,-94.75941501,0.160865342,-21.19816998,72.25099779,-28.26041722,-44.2769117,-2.951392936,30.8764106,9.979602649,3.216286976,-0.247216336,23.84126732,6055.636264,2549.773106,1263.928896,2046.844558,628.0495857,971.1077557,383.1344881,766.4270257,344.5100274,176.082408,471.2655102
dance and electronica,-31.981,50.674,1,6,1,120.2673,17.74384615,-155.6827253,-98.62141758,-40.01172527,86.79816484,-35.06278022,-13.53406593,35.10073626,-22.43417582,11.83938462,5.21332967,9.783901099,31.15889028,5358.980912,2450.452513,1474.731257,314.0096219,949.1355764,438.8971213,376.3843537,393.1435209,500.1292671,130.720313,480.9608799
dance and electronica,-6.675,101.877,4,8,1,181.68118,46.40948589,8.409592638,-22.68611166,0.593731288,36.0859411,3.301851534,17.12389939,-6.99592638,-12.18257791,4.618364417,-10.84912883,0.791478528,48.57787594,2440.100151,3081.348713,2722.105476,960.4526043,1409.692578,1053.401717,802.1347905,550.6012318,508.68235,526.8587288,443.9100714
dance and electronica,-32.764,127.11,3,11,1,859.66322,19.40423995,-136.4345461,-94.42045508,-50.83600059,44.64315071,-44.53138239,-2.689995272,8.542702128,-9.342686761,1.343841017,0.837522459,17.63760579,34.87773136,4372.457443,3729.077842,983.8068514,764.6751356,292.7404053,1277.671914,225.6082847,658.992002,109.710966,61.98634964,417.1822257
dance and electronica,-6.734,125.032,4,5,0,473.0771,44.01370385,-13.33695208,-12.29069639,31.09950982,-33.13658562,-8.221029851,13.70017164,1.389140613,14.66367753,12.69149411,5.769169678,5.5088315,38.33392547,9177.82313,4036.305002,2071.730738,1014.022179,1379.520584,514.4624777,793.022765,456.6011232,427.8344348,366.9772824,407.4179405
dance and electronica,-11.256,83.342,5,1,1,418.5073,41.89165944,-18.94106744,-3.484402698,5.019022158,-41.95382755,-13.46477312,11.09257274,4.347074663,-0.240969171,0.128587187,0.242602601,-0.125734586,21.33100563,3420.051377,3488.69825,1657.236318,2124.928811,1055.788391,1290.283631,608.3494181,792.3738944,430.2462251,317.4360703,403.098355
dance and electronica,-8.79,119.082,3,2,1,284.60363,43.42514224,29.6861875,6.65828125,-16.33599569,-13.02401185,-10.41988578,-5.780417026,0.51534375,9.593758621,1.408895474,-3.741794181,8.6283125,43.30082953,607.6218472,802.693245,886.1639346,603.0885249,428.8179021,447.6055644,198.5101053,199.9788583,155.3398713,176.8696751,164.0327642
dance and electronica,-15.564,94.224,1,1,1,209.21424,40.24609881,-94.69092885,116.0360514,20.01256258,-56.65353887,-3.141291173,-35.77565481,-4.581393939,27.97732148,4.634003953,11.65405929,24.24896443,6.620124558,1113.40002,2993.536148,988.977862,847.3365406,316.1059832,937.0932914,175.923615,308.9569416,119.9077098,106.4459785,518.3174218
dance and electronica,-25.474,134.112,1,3,0,300.61669,28.2398916,-230.5230191,-15.82167694,-11.68321041,72.94498831,-15.54501488,-29.23004782,22.21947609,-12.2349203,8.066895855,3.394520723,-3.724342189,10.20142756,2069.504587,920.3920002,1593.074933,467.0222992,839.7796525,804.3959033,871.8246547,321.8205027,331.4532445,271.8040514,406.5345386
dance and electronica,-16.024,110.358,4,4,1,172.87791,35.08801475,-68.39646903,81.2570531,16.73620649,-21.95566667,-19.53559292,5.525610619,-5.768495575,-6.622920354,-8.817884956,4.090828909,1.655147493,67.38255976,5415.909634,2367.408519,898.4399978,481.4152288,274.5654634,392.6249021,352.5746586,434.0294632,119.3884757,84.14981501,250.5324928
dance and electronica,-8.077,128.022,4,0,1,420.57098,38.12386437,1.589409655,-84.22894069,93.44381517,21.20295586,-3.887742069,20.57713241,38.96148046,-5.470811034,23.92484552,8.702410575,0.605430345,53.03914046,7706.102036,6717.805266,5754.727251,882.7035764,5316.34494,1011.508575,1651.333116,570.0322773,918.5588388,775.8304588,709.9963876
dance and electronica,-5.033,136.924,1,7,1,220.49914,46.53438056,25.72577518,-5.719751756,34.93543326,3.623464871,-13.14555972,-12.2378267,9.599004684,-4.31404918,3.738063232,9.460943794,13.3296534,59.73751308,5481.328593,9272.250816,5161.197363,1396.925267,1590.306274,764.9245889,478.7319977,350.4978585,316.946192,575.6820977,242.7091631
dance and electronica,-10.014,127.98,4,11,0,591.82975,38.23778144,-29.34277695,-64.83820883,80.80174364,-11.75471856,-8.609870509,3.469143338,15.80463623,0.628430015,6.888833084,8.235383234,8.808511602,22.25417393,4954.08656,5685.800444,4730.918853,932.9671648,3199.857806,1201.354009,982.2685603,283.726813,460.7359005,1234.712468,418.9455644
dance and electronica,-9.23,128.004,4,0,1,521.19465,40.66873613,-20.98292036,-102.8228922,51.08313748,-7.188696513,-18.42440135,8.596102615,-8.40218859,-3.339442155,10.84567948,3.995927496,13.19232132,30.70733486,5533.173365,4979.20108,5645.72351,1189.748521,2795.453702,1016.001617,1664.944935,309.119074,637.4934332,882.3217911,168.9871408
dance and electronica,-5.244,126.015,4,11,0,204.14649,48.2477,63.15267347,30.55194898,12.63013469,1.700444898,-18.94541939,-8.117130612,-1.002433673,-6.073718367,10.56643061,6.732715306,1.915562245,37.60378891,2408.306824,1986.521899,757.4185239,1152.581062,610.5299963,1016.43164,440.8416195,301.8106347,349.8773109,240.3128835,247.7727529
dance and electronica,-7.304,127.075,1,0,1,210.54649,47.34550274,39.33698493,13.21928493,-11.45882603,-13.68782603,-24.4697863,8.285735616,0.763826027,-7.438424658,6.398619178,-5.590943836,5.539368493,41.94561927,5209.19613,3197.330403,1369.236978,950.7148017,587.4011941,899.3036641,348.9775235,317.2593409,214.8156583,253.091018,352.6420961
dance and electronica,-9.758,131.997,4,6,0,470.7522,42.9657483,-0.013968651,-12.98504089,16.7773244,-1.195101772,-38.65607088,21.42746751,3.40123353,7.676970468,16.20953158,3.776221717,-14.30167924,27.12514047,3965.255388,2398.437021,1991.082895,1223.728493,776.2685737,803.5814142,456.0387765,329.2871673,282.8475381,271.5042481,218.7569196
dance and electronica,-5.711,136.083,4,1,1,218.72281,50.03661917,15.63645466,17.8195842,-7.600020725,0.393572539,-4.69394171,-5.800992228,-3.062467617,-2.90107513,-3.151221503,1.193137306,1.103739637,10.91320537,1457.478324,674.8808109,743.4084149,440.3263259,551.2823126,301.9796546,375.5990534,285.3028476,241.9512272,232.8031835,174.3177057
dance and electronica,-32.723,109.615,3,2,0,461.63546,22.08683705,-75.57908217,-12.52173955,-26.19182869,49.7223844,-37.08573955,8.789491643,2.559779944,-7.789408078,-3.14170195,-2.851672702,1.761572423,33.03706075,6106.891691,4275.345862,1314.514447,1091.484443,411.6496839,1046.083,176.7181891,434.393035,134.4708835,90.65976168,679.5610742
dance and electronica,-19.204,66.267,3,2,1,188.96934,34.97337662,-146.7757776,-11.72553571,-26.04231169,40.82149838,-26.34015584,-40.58437662,-16.51491721,19.41107468,-5.060933442,0.455548701,-2.413243506,25.17693652,3815.009708,2698.127688,1187.928213,2119.576086,392.8169627,1664.4571,644.8756728,1755.751743,295.7964917,241.3814959,837.8612206
dance and electronica,-15.355,95.03,1,9,1,265.97832,36.68461682,-133.3141869,-32.29753738,6.598928037,55.15657383,-24.60746262,4.01798972,-26.36386262,-2.733895327,-9.104246729,-0.045403738,-22.24911495,15.66108102,2033.98724,1833.733569,2013.277817,1128.449616,1459.819143,526.7832856,1252.48979,759.354586,718.5274618,368.1235327,688.254499
dance and electronica,-13.728,125.104,4,7,1,571.53261,37.3533875,-37.54021177,-90.30317854,38.52689411,-2.448852999,-12.28423543,-1.337357646,1.551226415,3.177872994,13.68360293,-1.168993241,-5.293540974,20.87949706,5669.441949,2157.700565,2606.803827,1557.221046,2565.711895,599.4918253,790.9576724,293.81107,608.1644318,503.170526,214.1377774
dance and electronica,-12.777,236.078,4,6,0,283.68934,40.16426329,-4.271514414,-32.29289558,2.086139013,46.15104933,-25.21910314,-2.904426009,-16.37941896,-20.1842934,-7.525536835,3.489235106,-6.276971172,17.14428984,6358.651346,6147.732276,873.8401157,1794.159169,744.8344386,670.2110088,619.8402148,960.5647258,321.8661923,288.2638035,695.6124058
dance and electronica,-18.693,110.712,4,10,0,211.56526,35.8066,-88.99443731,61.96773433,21.46062985,-68.50578358,-12.08869552,-11.11058657,-8.238983582,32.86546716,7.976341791,5.120461194,8.710807463,4.134171822,3531.577358,767.3589721,1091.208494,1418.793234,541.6407763,592.9841991,491.2421265,690.8661452,205.7398253,121.2448208,427.0910001
dance and electronica,-10.009,77.24,1,10,0,351.65995,38.89512966,26.9267093,1.484452931,33.22562641,-1.034246892,-3.488955595,0.094075192,-13.23719301,9.639751332,1.61981942,-0.331268206,-15.45046832,47.93864288,9023.172471,2258.352352,1648.704306,2703.248452,1383.697985,1177.508962,699.5716182,600.4224031,438.5032039,327.6073577,346.7488019
dance and electronica,-25.796,114.937,5,10,0,229.56363,31.09596203,-191.2214019,-50.02240506,-37.76143038,-27.25529114,-36.47556962,14.19186076,-0.776155063,4.408797468,-2.060028481,0.306408228,-3.734294304,2.404553169,1486.671212,571.9486816,291.2583432,697.7667771,198.988883,129.8449074,155.7860707,195.6631712,99.25941831,66.62391919,117.3942631
dance and electronica,-11.662,160.184,1,11,0,408.39791,40.96008354,-91.08411558,35.97227764,11.44069849,-18.88409485,-25.72850188,-27.79826884,-12.88026696,3.970817211,3.224475503,14.2429152,-12.37812312,24.14128826,2485.875879,1885.05792,1253.589557,2113.07794,423.3490666,685.7729003,280.3088851,332.8461699,143.8693098,190.3153166,284.8907133
dance and electronica,-18.432,45.345,1,9,0,244.84526,35.85904539,-216.5507153,49.48220908,2.31177304,-9.871779917,-27.27548006,19.59674828,8.640444292,-14.20382393,-5.913425034,4.636237964,-2.121295736,22.75586099,2739.054485,981.9920688,663.2184149,1005.284282,246.0522192,576.2192766,314.9853104,619.5876536,127.0873696,84.98711756,323.7981534
dance and electronica,-9.789,115.82,5,11,0,367.77751,40.61211369,-95.79353403,7.715104712,13.31738594,13.3272917,-13.94667016,5.32568362,-12.28676814,-5.926180254,-10.79102842,7.595837696,1.200449514,52.44203383,6660.884405,4702.116526,1439.08041,1735.168808,1086.836095,1345.573305,693.9794676,738.0395728,545.3510082,298.0305817,468.2068118
dance and electronica,-10.222,169.405,7,8,0,393.56036,40.47913031,-85.56011375,-13.69320878,-4.349352772,-14.96618143,-16.54974082,-11.32702736,-20.05665443,18.65006048,-0.280857451,3.667194384,9.846489561,26.96048321,3472.227811,1697.83294,1671.643863,996.4922967,831.5813409,1205.350575,936.4249739,440.6446107,432.7765495,235.9026108,310.4646873
dance and electronica,-22.439,66.587,4,11,1,400.22159,28.82357109,42.04177014,-73.48374882,-5.983111374,-108.1053543,-18.68029265,27.73644787,26.03552962,-1.099374408,7.676229858,-6.543129147,-3.807553318,35.84226231,13053.81311,7859.292823,2616.455831,2536.518957,1246.017751,1519.541377,1147.103966,831.5388937,788.0829736,609.7350242,982.6197878
dance and electronica,-24.513,132.555,3,3,1,771.00363,31.3517966,-80.48203728,-24.47986872,-31.39793598,13.60387439,-31.97377066,-28.93315559,-14.71194895,-10.59416288,-5.370457861,5.416277958,12.77043841,10.90795439,806.2951016,368.8337841,299.734268,291.3388141,101.5939254,137.4529178,326.5949144,291.4891955,134.3128399,60.3707727,353.04101
dance and electronica,-35.323,138.237,5,4,0,136.22812,13.57572358,171.4936802,-72.74000813,-27.65124119,15.88686992,-40.89504065,27.12085637,17.03536585,22.65865854,17.74455285,-12.83694309,8.219907859,42.30503718,12983.75113,6746.455479,3257.799842,5166.659659,592.2513621,1264.522407,898.6823054,848.7040126,311.6193414,205.237307,795.856201
dance and electronica,-28.224,121.578,4,7,1,246.90893,23.64304907,-134.1964047,-83.04708286,-15.82610619,33.40963797,-36.84096943,8.464103781,5.408230089,12.22647385,9.476395012,-3.622061947,-14.67022687,19.89314419,3380.885973,2678.736951,2595.90516,3144.16193,928.3494937,1160.973739,1118.102312,467.5288661,434.3024683,351.0301854,298.2110449
dance and electronica,-14.347,120.051,4,0,1,265.56036,40.01063258,-57.67695506,41.36882135,-1.497934831,17.81737191,-22.63425056,-29.49408764,-16.5310618,14.40257865,1.607682022,8.330485393,4.464551685,15.66142408,1150.763659,1245.392326,527.4925447,985.2318952,347.1303692,667.1044342,274.2381435,174.9032407,216.6142484,129.869646,211.3249934
dance and electronica,-16.503,146.943,4,0,1,310.5171,37.40814472,-92.38116688,-23.37074707,-26.25850978,-7.487771838,-34.55439635,-2.942182529,-5.824372881,45.17186571,15.79283833,-5.35401043,-23.23172881,27.28715543,1943.772371,1084.164807,445.2809082,1476.442725,226.1813776,413.6175549,222.7384567,308.2331753,154.4350075,89.67560497,192.1371844
dance and electronica,-13.161,120.089,4,0,0,295.3922,34.76943076,-63.36783455,-71.58748834,34.72536079,12.19850656,-9.651462828,-7.603629738,-35.15611808,-0.002772595,-3.130008746,4.871582362,14.55997741,54.56638479,7381.940478,5316.586154,4293.180128,2370.66717,1931.725455,1062.080215,1994.105319,636.560125,637.1832887,599.7893803,469.4749679
dance and electronica,-11.979,135.026,4,4,0,365.89669,38.14095758,-50.78162727,-18.20972667,42.82237212,-18.57687939,-25.42445758,6.248806061,-11.22565212,1.319597576,5.80184303,10.60032909,1.21529697,36.08498767,4657.597489,7189.649566,4713.225589,1817.786356,1924.801608,834.744369,1391.542575,763.4521307,495.3540223,558.0900205,481.8744191
dance and electronica,-9.981,153.926,4,0,1,289.56689,41.30873338,-2.98002568,39.28833686,36.54286329,7.360042296,-6.408104985,2.383969033,-40.20448263,-11.08606873,-14.79151813,7.751111027,5.49969864,57.90495667,7670.893247,2535.020713,1520.70122,1127.417861,878.3416119,977.9824047,668.4187817,442.3025813,612.9098646,253.7699086,581.2024096
dance and electronica,-8.968,130.021,4,6,1,529.18812,43.9436678,-94.43381439,5.596814394,13.04986439,20.68469621,-5.449816667,-0.274464773,-18.96314394,10.00464015,-12.37365985,9.080286742,1.418737121,20.13735281,3681.540906,2606.493069,1011.284943,1004.929074,862.9267763,777.659737,543.9040286,625.417104,387.993533,232.5190659,544.5182996
dance and electronica,-5.297,96.774,3,8,1,234.34404,50.28270224,52.45600922,-20.48416733,-15.2197892,-11.80927009,-30.03410935,-0.898534914,-8.583974967,7.820277997,6.081285903,0.201719368,7.781097497,13.72279863,1233.925213,1782.072723,615.5979883,790.6908227,379.6258049,335.2112244,273.1988529,193.9908292,199.4599182,88.03551979,204.9869622
dance and electronica,-10.674,89.988,4,0,1,256.33914,42.06066761,-18.95684419,-29.9236525,2.18930406,-19.50041643,-12.32175921,4.858260623,-1.277759207,13.76257035,9.835651558,-3.616220963,3.529932011,23.95224219,2918.293159,2714.546909,1590.406298,990.8480207,1119.022235,496.842077,876.2029939,356.8362228,548.3215393,329.5916134,258.7236596
dance and electronica,-8.798,124.021,4,9,0,341.89016,42.39043994,0.776393632,-22.87126773,33.79986469,-9.10147974,0.281205499,22.64759913,-4.372942113,1.925166425,-0.588108538,-2.779125904,9.846128799,23.93929223,1703.900566,2961.12897,2860.638823,609.844557,1672.687849,409.1451687,589.9639156,303.3420589,291.8976406,466.5042871,132.9279875
dance and electronica,-9.259,159.244,3,3,0,304.63955,41.08183596,5.676106204,5.136846477,3.14270347,7.725560463,-6.79742061,8.993572029,3.173438486,-2.783384858,-2.579850683,-4.771357518,-0.595698212,81.70744358,2981.683697,5162.184717,3083.93218,1016.114515,1706.090006,864.6765946,611.3978463,405.6916033,298.0318913,515.3987904,458.0759341
dance and electronica,-4.636,180.057,4,6,0,294.97424,50.94781679,15.8166892,15.33667939,-2.554324973,-7.515451472,-28.18103272,10.88992912,-6.908986914,11.19782225,1.31851036,1.542584515,-3.216861505,25.74026965,1732.336924,959.2901877,467.635948,702.1839355,335.857182,311.0255256,481.9222836,328.824242,253.5197548,190.3331263,261.2563634
dance and electronica,-5.696,159.835,5,6,1,286.9024,47.38319502,-5.916526632,8.334177835,4.204324742,-8.638610825,-26.39368557,14.62006873,-8.05016323,6.558877148,2.259439863,0.072743127,-8.686451031,41.20406156,4073.955194,2875.635369,1249.489351,936.1084501,614.1354066,703.3537275,520.4406223,388.773716,330.4246288,244.5200185,350.1199391
dance and electronica,-6.089,145.053,4,3,1,326.42567,49.4608781,23.70483845,6.674430129,-10.00194153,-4.025055501,-27.50287612,3.977438057,-7.3087889,-3.629425173,-3.363922696,0.990089197,-6.164159564,28.82169049,1309.081056,855.8108303,501.9895141,752.1833468,214.1293606,300.1303242,287.2550543,228.9712832,174.3400991,143.4015157,293.9473591
dance and electronica,-4.904,60.678,4,9,1,285.88363,48.67949185,-17.50428615,29.91015886,5.536171079,11.23510692,-26.34675967,15.74373422,-12.48309063,13.4895947,2.010881874,-0.184126273,-1.066274949,37.97820161,1735.961869,1455.277008,637.2228654,1004.349468,404.5211246,574.1406446,423.3779074,356.1803377,251.6768724,153.7626509,501.0817451
dance and electronica,-7.607,159.159,4,7,1,171.93751,47.20243376,3.356645299,0.286010684,-11.84020299,-17.67868803,-14.35636966,-10.4044765,0.492307692,14.43944872,2.631529915,-3.67149359,-0.272594017,28.80214583,3409.46686,2396.189864,1172.560577,587.4145439,808.8967694,439.3511855,334.9551554,371.889155,326.3891063,167.8150445,230.893065
dance and electronica,-10.499,210.614,4,1,0,162.0371,43.36282426,-54.17579471,-21.04993468,33.42428771,-39.01095179,32.50187247,-25.28879471,-44.71290047,27.03609331,-25.55511975,-0.326359253,27.92474028,6.864790431,3184.874091,1403.938266,1659.745776,473.9547916,1163.608852,303.1707564,976.7135816,475.0904533,554.8801469,321.2826945,180.8132863
dance and electronica,-7.901,115.425,4,6,0,510.32771,45.38869276,28.29303323,22.99423714,8.761277651,-27.33911379,-8.57790396,0.780108785,-1.974230769,1.601001366,1.957350478,-0.262223487,-2.893798817,20.86012131,1785.309415,1816.140577,1246.863626,888.1777796,837.5638993,437.2145454,348.3993291,196.0438534,236.3279769,258.1511486,247.8956719
dance and electronica,-27.698,90.935,5,3,0,252.65587,26.77655235,-155.2051851,26.04563733,-8.484531108,37.19636115,-34.76894689,39.75934901,15.21338088,-21.67215478,-4.066282246,-2.634858877,3.577823976,15.34585454,3526.123971,1353.43335,783.8487326,943.4336748,233.1768342,892.6597355,280.8699742,903.5952134,204.5653736,110.2532465,800.9090193
dance and electronica,-11.208,125.03,4,11,0,469.10649,40.5971906,47.30628059,-23.60085284,38.16845213,-11.36806294,2.184799645,18.03716179,-1.56568617,2.029235816,5.485039007,-1.741848848,-5.271820479,23.36420937,5017.680797,2974.536983,2312.994974,2026.157017,2372.251127,823.8896479,670.4883247,285.9798329,664.4194697,479.0461836,254.9419138
dance and electronica,-9.696,109.494,3,9,1,188.02893,43.43874028,-15.43806687,70.59591757,14.77240435,6.594821151,2.488884914,-2.972463453,-0.296856921,0.396685848,-1.455707621,0.1265521,-6.949962675,42.78249262,1849.265948,2555.377821,1535.200895,853.6553957,827.3985636,1043.84361,497.3598501,360.2118243,307.5102949,311.1465132,425.4330463
dance and electronica,-7.189,190.097,1,9,1,185.80853,48.33410322,-5.186508043,49.76774263,3.627426273,-13.53007239,-9.231687668,14.82074799,4.452432976,14.23807909,4.737024129,-0.594407507,4.010729223,26.48109638,640.873458,1209.934376,801.431893,522.4450369,738.20008,782.6604383,348.1134366,270.116034,193.7744674,211.0665425,240.5802861
dance and electronica,-11.602,98.044,4,9,1,180.94975,42.64102786,18.89899853,88.69720235,15.08508651,-28.94644575,9.711467742,4.860633431,0.096549853,3.433395894,-3.20963783,0.449259531,11.73632845,32.38934568,1834.880685,2438.82043,1444.942991,786.0367076,826.8295008,771.2456306,525.2757553,441.3111107,289.1208417,294.1070568,376.7340861
dance and electronica,-8.493,160.34,4,0,1,153.65179,44.57261697,63.0648578,11.26819266,-7.55787156,-29.01193578,6.428768349,-31.64687844,4.749701835,19.97125229,8.635701835,-3.743215596,3.224194954,26.20691454,1434.752638,1670.05646,2894.629221,960.1190417,1745.755047,560.8299301,544.9678354,303.0380516,249.3104105,505.7287516,253.668268
dance and electronica,-7.439,78.522,4,10,0,307.74812,45.19445731,30.8426757,13.54572332,9.983583744,-22.78506814,-15.47362644,16.15012151,5.143793103,2.000722496,7.300067323,-2.160758621,2.458219212,23.88015539,4591.39087,3818.147129,2016.34682,1920.646475,1109.895794,1385.022189,639.0499324,404.9215197,476.3074808,457.720469,284.3924259
dance and electronica,-5.677,87.549,4,4,1,306.99057,45.76228794,36.22426251,-6.2075242,19.53066858,-21.68789992,-6.629945857,6.24507055,10.59263249,10.03175964,4.690673503,3.064652994,9.576934372,31.96583119,2697.247002,2313.897072,2027.867557,1178.977464,1211.679672,773.3461336,511.2331855,292.5428159,384.2836075,782.4320868,239.1214869
dance and electronica,-9.885,102.522,1,2,1,144.24771,43.25977618,62.80331212,66.62586242,14.2500924,1.429833676,19.65743532,4.417755647,-6.824809035,2.642728953,-8.857817248,-12.63898973,-3.650661191,25.22935677,7188.269456,1972.381941,2245.028161,1212.405515,1647.807698,1329.596882,704.3594278,1019.665248,464.5794856,490.9588026,667.2519127
dance and electronica,-11.68,109.985,4,11,0,383.29424,38.06380848,-1.057561212,-58.80127818,9.709845455,2.057250303,-3.979758788,-8.602653333,-15.0901103,11.26580606,-3.043616364,6.72722,-2.036543636,43.18488843,3216.192568,3073.044148,2357.157319,1056.064879,1389.66132,654.6479744,697.1758454,395.3246074,457.5773725,422.6855094,390.1601879
dance and electronica,-8.184,107.22,4,11,1,327.44444,43.41395608,-90.76772889,11.99620355,17.0733049,-5.646798142,-6.425961993,11.65369764,-10.72466976,9.872190034,-8.145013514,2.478581081,-3.370690034,30.68704418,5297.70694,2719.110044,1502.787028,1323.961204,1374.549842,683.6763302,758.6927715,421.9392979,597.2544363,284.9237682,304.2811626
